engine_id,cycle,RUL,family,candidate_id,rul_region,raw_score,pooled_reference_percentile,engine_balanced_reference_percentile,raw_crossing,trailing_crossing_count,persistence_satisfied,alert_latched,trace_role
43,78,129,lof,lof_k50,healthy,1.0763457621868506,0.7362637362637363,0.7291666666666666,False,0,0,False,minimum_lead
43,79,128,lof,lof_k50,healthy,1.0168131200210326,0.360989010989011,0.3564814814814814,False,0,0,False,minimum_lead
43,80,127,lof,lof_k50,healthy,1.0003914946203296,0.2115384615384615,0.2314814814814814,False,0,0,False,minimum_lead
43,81,126,lof,lof_k50,healthy,1.0417727239287815,0.5615384615384615,0.5532407407407407,False,0,0,False,minimum_lead
43,82,125,lof,lof_k50,middle,1.0186725310794666,0.3774725274725274,0.3680555555555556,False,0,0,False,minimum_lead
43,83,124,lof,lof_k50,middle,1.1233113416723577,0.8686813186813187,0.8611111111111112,False,0,0,False,minimum_lead
43,84,123,lof,lof_k50,middle,1.0022796253127055,0.2313186813186813,0.2453703703703703,False,0,0,False,minimum_lead
43,85,122,lof,lof_k50,middle,0.9746521105508386,0.0241758241758241,0.0300925925925925,False,0,0,False,minimum_lead
43,86,121,lof,lof_k50,middle,1.0097530202821232,0.2983516483516483,0.3009259259259259,False,0,0,False,minimum_lead
43,87,120,lof,lof_k50,middle,1.004975517711119,0.25,0.2569444444444444,False,0,0,False,minimum_lead
43,88,119,lof,lof_k50,middle,1.081134022904007,0.7587912087912088,0.7430555555555556,False,0,0,False,minimum_lead
43,89,118,lof,lof_k50,middle,1.0244921605393449,0.4296703296703296,0.4212962962962963,False,0,0,False,minimum_lead
43,90,117,lof,lof_k50,middle,1.1276384718985448,0.878021978021978,0.8703703703703703,False,0,0,False,minimum_lead
43,91,116,lof,lof_k50,middle,1.1215674483128864,0.865934065934066,0.8564814814814815,False,0,0,False,minimum_lead
43,92,115,lof,lof_k50,middle,0.9892894740197652,0.1153846153846153,0.1087962962962963,False,0,0,False,minimum_lead
43,93,114,lof,lof_k50,middle,1.0388789115323402,0.5417582417582417,0.5347222222222222,False,0,0,False,minimum_lead
43,94,113,lof,lof_k50,middle,1.0289385227590406,0.4653846153846154,0.4652777777777778,False,0,0,False,minimum_lead
43,95,112,lof,lof_k50,middle,1.0120669665276956,0.317032967032967,0.3148148148148148,False,0,0,False,minimum_lead
43,96,111,lof,lof_k50,middle,1.025274720579972,0.4373626373626373,0.4259259259259259,False,0,0,False,minimum_lead
43,97,110,lof,lof_k50,middle,1.0457428536209388,0.5873626373626374,0.5740740740740741,False,0,0,False,minimum_lead
43,98,109,lof,lof_k50,middle,1.108600777150113,0.8417582417582418,0.8310185185185185,False,0,0,False,minimum_lead
43,99,108,lof,lof_k50,middle,1.0468384018413093,0.5906593406593407,0.5763888888888888,False,0,0,False,minimum_lead
43,100,107,lof,lof_k50,middle,1.105705455571204,0.8351648351648352,0.8240740740740741,False,0,0,False,minimum_lead
43,101,106,lof,lof_k50,middle,0.9993691941440556,0.1994505494505494,0.2199074074074074,False,0,0,False,minimum_lead
43,102,105,lof,lof_k50,middle,1.0033836899136268,0.2379120879120879,0.2523148148148148,False,0,0,False,minimum_lead
43,103,104,lof,lof_k50,middle,1.0845290864587922,0.7714285714285715,0.7569444444444444,False,0,0,False,minimum_lead
43,104,103,lof,lof_k50,middle,1.0536187097309515,0.6263736263736264,0.6180555555555556,False,0,0,False,minimum_lead
43,105,102,lof,lof_k50,middle,1.0739594396289918,0.7285714285714285,0.7129629629629629,False,0,0,False,minimum_lead
43,106,101,lof,lof_k50,middle,1.0142251147895818,0.3373626373626374,0.3333333333333333,False,0,0,False,minimum_lead
43,107,100,lof,lof_k50,middle,0.9875385981271182,0.1010989010989011,0.099537037037037,False,0,0,False,minimum_lead
43,108,99,lof,lof_k50,middle,1.036124577578626,0.5230769230769231,0.5092592592592593,False,0,0,False,minimum_lead
43,109,98,lof,lof_k50,middle,1.0104685086278888,0.3010989010989011,0.3009259259259259,False,0,0,False,minimum_lead
43,110,97,lof,lof_k50,middle,1.0067292429750745,0.2681318681318681,0.2708333333333333,False,0,0,False,minimum_lead
43,111,96,lof,lof_k50,middle,1.0829885176239262,0.765934065934066,0.7476851851851852,False,0,0,False,minimum_lead
43,112,95,lof,lof_k50,middle,1.00201968086954,0.2258241758241758,0.2430555555555555,False,0,0,False,minimum_lead
43,113,94,lof,lof_k50,middle,1.0009948773027664,0.2137362637362637,0.2337962962962963,False,0,0,False,minimum_lead
43,114,93,lof,lof_k50,middle,0.981040532247436,0.0576923076923076,0.0648148148148148,False,0,0,False,minimum_lead
43,115,92,lof,lof_k50,middle,1.010860261993101,0.3049450549450549,0.3055555555555556,False,0,0,False,minimum_lead
43,116,91,lof,lof_k50,middle,1.055567423438389,0.6379120879120879,0.6226851851851852,False,0,0,False,minimum_lead
43,117,90,lof,lof_k50,middle,1.1034922317824285,0.8263736263736263,0.8171296296296297,False,0,0,False,minimum_lead
43,118,89,lof,lof_k50,middle,0.970967944356672,0.0115384615384615,0.0162037037037037,False,0,0,False,minimum_lead
43,119,88,lof,lof_k50,middle,1.0724801872710752,0.7214285714285714,0.7060185185185185,False,0,0,False,minimum_lead
43,120,87,lof,lof_k50,middle,1.1336755813320991,0.8912087912087913,0.8888888888888888,False,0,0,False,minimum_lead
43,121,86,lof,lof_k50,middle,0.9939527252461152,0.15,0.1643518518518518,False,0,0,False,minimum_lead
43,122,85,lof,lof_k50,middle,1.0079202916264118,0.2824175824175824,0.2777777777777778,False,0,0,False,minimum_lead
43,123,84,lof,lof_k50,middle,1.0398727559661731,0.5478021978021979,0.5416666666666666,False,0,0,False,minimum_lead
43,124,83,lof,lof_k50,middle,1.093705846505438,0.8016483516483517,0.7893518518518519,False,0,0,False,minimum_lead
43,125,82,lof,lof_k50,middle,0.994127920277038,0.1527472527472527,0.1689814814814814,False,0,0,False,minimum_lead
43,126,81,lof,lof_k50,middle,1.0620902343598504,0.6730769230769231,0.6620370370370371,False,0,0,False,minimum_lead
43,127,80,lof,lof_k50,middle,1.0126141054668665,0.3236263736263736,0.3217592592592592,False,0,0,False,minimum_lead
43,128,79,lof,lof_k50,middle,1.1481213147992495,0.9142857142857144,0.9097222222222222,False,0,0,False,minimum_lead
43,129,78,lof,lof_k50,middle,0.9954517639396115,0.1626373626373626,0.1851851851851851,False,0,0,False,minimum_lead
43,130,77,lof,lof_k50,middle,1.0294136290362363,0.4719780219780219,0.474537037037037,False,0,0,False,minimum_lead
43,131,76,lof,lof_k50,middle,1.0673823654757342,0.6923076923076923,0.6805555555555556,False,0,0,False,minimum_lead
43,132,75,lof,lof_k50,middle,0.9899527456178484,0.1203296703296703,0.1157407407407407,False,0,0,False,minimum_lead
43,133,74,lof,lof_k50,middle,1.0558526251799654,0.639010989010989,0.6226851851851852,False,0,0,False,minimum_lead
43,134,73,lof,lof_k50,middle,0.9855813974413786,0.0879120879120879,0.0902777777777777,False,0,0,False,minimum_lead
43,135,72,lof,lof_k50,middle,0.9985687658324404,0.1917582417582417,0.2129629629629629,False,0,0,False,minimum_lead
43,136,71,lof,lof_k50,middle,1.1000608741079445,0.8181318681318681,0.8101851851851852,False,0,0,False,minimum_lead
43,137,70,lof,lof_k50,middle,1.1858105081328147,0.954945054945055,0.9467592592592592,False,0,0,False,minimum_lead
43,138,69,lof,lof_k50,middle,0.9963904117895392,0.1697802197802198,0.1944444444444444,False,0,0,False,minimum_lead
43,139,68,lof,lof_k50,middle,1.0083967623017385,0.2862637362637362,0.2777777777777778,False,0,0,False,minimum_lead
43,140,67,lof,lof_k50,middle,0.9905096025776297,0.123076923076923,0.1180555555555555,False,0,0,False,minimum_lead
43,141,66,lof,lof_k50,middle,1.1222999354700196,0.8670329670329671,0.8587962962962963,False,0,0,False,minimum_lead
43,142,65,lof,lof_k50,middle,1.073394859625081,0.7252747252747253,0.7129629629629629,False,0,0,False,minimum_lead
43,143,64,lof,lof_k50,middle,0.9772964475768926,0.0346153846153846,0.0393518518518518,False,0,0,False,minimum_lead
43,144,63,lof,lof_k50,middle,0.9740527719072808,0.0219780219780219,0.0231481481481481,False,0,0,False,minimum_lead
43,145,62,lof,lof_k50,middle,1.0019704417223132,0.2258241758241758,0.2430555555555555,False,0,0,False,minimum_lead
43,146,61,lof,lof_k50,middle,0.9909300659145808,0.1274725274725274,0.1226851851851851,False,0,0,False,minimum_lead
43,147,60,lof,lof_k50,middle,0.9841070015611116,0.0741758241758241,0.0787037037037037,False,0,0,False,minimum_lead
43,148,59,lof,lof_k50,middle,1.024132918270893,0.4263736263736263,0.4212962962962963,False,0,0,False,minimum_lead
43,149,58,lof,lof_k50,middle,1.0910572287005058,0.7972527472527473,0.7800925925925926,False,0,0,False,minimum_lead
43,150,57,lof,lof_k50,middle,1.1033211068023616,0.8252747252747252,0.8148148148148148,False,0,0,False,minimum_lead
43,151,56,lof,lof_k50,middle,1.053187341310582,0.6247252747252747,0.6134259259259259,False,0,0,False,minimum_lead
43,152,55,lof,lof_k50,middle,1.065834077046481,0.6879120879120879,0.6712962962962963,False,0,0,False,minimum_lead
43,153,54,lof,lof_k50,middle,1.049391467298992,0.606043956043956,0.5925925925925926,False,0,0,False,minimum_lead
43,154,53,lof,lof_k50,middle,1.051600100920217,0.6164835164835165,0.6041666666666666,False,0,0,False,minimum_lead
43,155,52,lof,lof_k50,middle,1.0732218056100669,0.7247252747252747,0.7106481481481481,False,0,0,False,minimum_lead
43,156,51,lof,lof_k50,middle,1.0766748596471687,0.7368131868131869,0.7291666666666666,False,0,0,False,minimum_lead
43,157,50,lof,lof_k50,middle,1.057706468181819,0.6461538461538462,0.6319444444444444,False,0,0,False,minimum_lead
43,158,49,lof,lof_k50,middle,1.02297532428375,0.4181318681318681,0.4166666666666667,False,0,0,False,minimum_lead
43,159,48,lof,lof_k50,middle,1.0134350418653444,0.3285714285714285,0.324074074074074,False,0,0,False,minimum_lead
43,160,47,lof,lof_k50,middle,1.0233129234868903,0.4192307692307692,0.4166666666666667,False,0,0,False,minimum_lead
43,161,46,lof,lof_k50,middle,0.9804854878372392,0.056043956043956,0.0648148148148148,False,0,0,False,minimum_lead
43,162,45,lof,lof_k50,middle,1.1093509046505914,0.843956043956044,0.8333333333333334,False,0,0,False,minimum_lead
43,163,44,lof,lof_k50,middle,1.190971106287372,0.9615384615384616,0.9560185185185184,False,0,0,False,minimum_lead
43,164,43,lof,lof_k50,middle,1.0891795569196503,0.7895604395604395,0.7800925925925926,False,0,0,False,minimum_lead
43,165,42,lof,lof_k50,middle,1.004850127524153,0.2483516483516483,0.2569444444444444,False,0,0,False,minimum_lead
43,166,41,lof,lof_k50,middle,1.233575168464313,0.9835164835164836,0.9837962962962964,False,0,0,False,minimum_lead
43,167,40,lof,lof_k50,middle,1.0202765245149004,0.389010989010989,0.3819444444444444,False,0,0,False,minimum_lead
43,168,39,lof,lof_k50,middle,1.2406116858220673,0.9835164835164836,0.9837962962962964,False,0,0,False,minimum_lead
43,169,38,lof,lof_k50,middle,1.213778325865191,0.9741758241758242,0.9675925925925926,False,0,0,False,minimum_lead
43,170,37,lof,lof_k50,middle,1.325384877305535,0.9961538461538462,0.9930555555555556,True,1,0,False,minimum_lead
43,171,36,lof,lof_k50,middle,1.3031128394730118,0.9950549450549452,0.9907407407407408,True,2,0,False,minimum_lead
43,172,35,lof,lof_k50,middle,1.1525327650009611,0.9208791208791208,0.9166666666666666,False,2,0,False,minimum_lead
43,173,34,lof,lof_k50,middle,1.1368153138373742,0.8950549450549451,0.8935185185185185,False,2,0,False,minimum_lead
43,174,33,lof,lof_k50,middle,1.3310096332999146,0.9961538461538462,0.9930555555555556,True,3,0,False,minimum_lead
43,175,32,lof,lof_k50,middle,1.2559499353434145,0.987912087912088,0.9861111111111112,False,3,0,False,minimum_lead
43,176,31,lof,lof_k50,middle,1.2800085919194109,0.9923076923076924,0.9907407407407408,True,4,0,False,minimum_lead
43,177,30,lof,lof_k50,near_failure,1.3755063586608578,0.9994505494505496,0.9976851851851852,True,5,1,True,minimum_lead
43,178,29,lof,lof_k50,near_failure,1.1896973716067714,0.960989010989011,0.9560185185185184,False,5,1,True,minimum_lead
43,179,28,lof,lof_k50,near_failure,1.3248714995205195,0.9961538461538462,0.9930555555555556,True,6,1,True,minimum_lead
43,180,27,lof,lof_k50,near_failure,1.338492042761851,0.9972527472527472,0.9953703703703703,True,6,1,True,minimum_lead
43,181,26,lof,lof_k50,near_failure,1.572223434509516,1.0,1.0,True,6,1,True,minimum_lead
43,182,25,lof,lof_k50,near_failure,1.479687606036468,1.0,1.0,True,7,1,True,minimum_lead
43,183,24,lof,lof_k50,near_failure,1.5798530322129365,1.0,1.0,True,8,1,True,minimum_lead
43,184,23,lof,lof_k50,near_failure,1.643450018009471,1.0,1.0,True,8,1,True,minimum_lead
43,185,22,lof,lof_k50,near_failure,1.8013958391814868,1.0,1.0,True,9,1,True,minimum_lead
43,186,21,lof,lof_k50,near_failure,1.8482685353855968,1.0,1.0,True,9,1,True,minimum_lead
43,187,20,lof,lof_k50,near_failure,1.652692168850053,1.0,1.0,True,9,1,True,minimum_lead
43,188,19,lof,lof_k50,near_failure,1.9621963502617128,1.0,1.0,True,10,1,True,minimum_lead
43,189,18,lof,lof_k50,near_failure,2.156189503896092,1.0,1.0,True,10,1,True,minimum_lead
43,190,17,lof,lof_k50,near_failure,1.7748657768063143,1.0,1.0,True,10,1,True,minimum_lead
43,191,16,lof,lof_k50,near_failure,2.4306768518684048,1.0,1.0,True,10,1,True,minimum_lead
43,192,15,lof,lof_k50,near_failure,2.0084088295994498,1.0,1.0,True,10,1,True,minimum_lead
43,193,14,lof,lof_k50,near_failure,2.290952060823417,1.0,1.0,True,10,1,True,minimum_lead
43,194,13,lof,lof_k50,near_failure,2.3318282000591477,1.0,1.0,True,10,1,True,minimum_lead
43,195,12,lof,lof_k50,near_failure,2.060056169567915,1.0,1.0,True,10,1,True,minimum_lead
43,196,11,lof,lof_k50,near_failure,2.0222149951731496,1.0,1.0,True,10,1,True,minimum_lead
43,197,10,lof,lof_k50,near_failure,2.460634145659113,1.0,1.0,True,10,1,True,minimum_lead
43,198,9,lof,lof_k50,near_failure,2.4273797160603325,1.0,1.0,True,10,1,True,minimum_lead
43,199,8,lof,lof_k50,near_failure,2.5135280125168955,1.0,1.0,True,10,1,True,minimum_lead
43,200,7,lof,lof_k50,near_failure,2.3478126704700744,1.0,1.0,True,10,1,True,minimum_lead
43,201,6,lof,lof_k50,near_failure,2.835455912227012,1.0,1.0,True,10,1,True,minimum_lead
43,202,5,lof,lof_k50,near_failure,2.6040550053118507,1.0,1.0,True,10,1,True,minimum_lead
43,203,4,lof,lof_k50,near_failure,2.9675816180419785,1.0,1.0,True,10,1,True,minimum_lead
43,204,3,lof,lof_k50,near_failure,2.717909205652211,1.0,1.0,True,10,1,True,minimum_lead
43,205,2,lof,lof_k50,near_failure,3.106833134402521,1.0,1.0,True,10,1,True,minimum_lead
43,206,1,lof,lof_k50,near_failure,3.072469577946437,1.0,1.0,True,10,1,True,minimum_lead
43,207,0,lof,lof_k50,near_failure,3.2571194698259585,1.0,1.0,True,10,1,True,minimum_lead
71,1,207,lof,lof_k50,healthy,1.0813347633659265,0.7593406593406593,0.7430555555555556,False,0,0,False,median_representative
71,2,206,lof,lof_k50,healthy,1.016895257679668,0.3620879120879121,0.3564814814814814,False,0,0,False,median_representative
71,3,205,lof,lof_k50,healthy,1.009576563622648,0.295054945054945,0.2916666666666667,False,0,0,False,median_representative
71,4,204,lof,lof_k50,healthy,1.0489313068210748,0.6027472527472527,0.5902777777777778,False,0,0,False,median_representative
71,5,203,lof,lof_k50,healthy,1.0414849017421313,0.5604395604395604,0.5486111111111112,False,0,0,False,median_representative
71,6,202,lof,lof_k50,healthy,1.0512790158333063,0.6153846153846154,0.6018518518518519,False,0,0,False,median_representative
71,7,201,lof,lof_k50,healthy,1.2496500070241068,0.9868131868131867,0.9861111111111112,False,0,0,False,median_representative
71,8,200,lof,lof_k50,healthy,1.0354540648171509,0.5186813186813187,0.5046296296296297,False,0,0,False,median_representative
71,9,199,lof,lof_k50,healthy,1.2321838937255825,0.9829670329670328,0.9814814814814816,False,0,0,False,median_representative
71,10,198,lof,lof_k50,healthy,0.9777464207770892,0.0357142857142857,0.0393518518518518,False,0,0,False,median_representative
71,11,197,lof,lof_k50,healthy,0.974427195218655,0.0241758241758241,0.0300925925925925,False,0,0,False,median_representative
71,12,196,lof,lof_k50,healthy,1.0635253295618026,0.6791208791208792,0.6620370370370371,False,0,0,False,median_representative
71,13,195,lof,lof_k50,healthy,1.0392098898506368,0.5434065934065934,0.5370370370370371,False,0,0,False,median_representative
71,14,194,lof,lof_k50,healthy,1.1269823597053898,0.8747252747252747,0.8657407407407407,False,0,0,False,median_representative
71,15,193,lof,lof_k50,healthy,1.00174781419269,0.2236263736263736,0.2430555555555555,False,0,0,False,median_representative
71,16,192,lof,lof_k50,healthy,1.0707911882876784,0.710989010989011,0.6944444444444444,False,0,0,False,median_representative
71,17,191,lof,lof_k50,healthy,1.06844347277084,0.6983516483516483,0.6898148148148148,False,0,0,False,median_representative
71,18,190,lof,lof_k50,healthy,0.9905453881586448,0.1247252747252747,0.1203703703703703,False,0,0,False,median_representative
71,19,189,lof,lof_k50,healthy,1.0199734735367338,0.3857142857142857,0.3796296296296296,False,0,0,False,median_representative
71,20,188,lof,lof_k50,healthy,1.0309927551384834,0.4846153846153846,0.4837962962962963,False,0,0,False,median_representative
71,21,187,lof,lof_k50,healthy,1.0263450803349634,0.4445054945054945,0.4398148148148148,False,0,0,False,median_representative
71,22,186,lof,lof_k50,healthy,1.0966401248740607,0.8098901098901099,0.8032407407407407,False,0,0,False,median_representative
71,23,185,lof,lof_k50,healthy,0.9661278248290892,0.0054945054945054,0.0069444444444444,False,0,0,False,median_representative
71,24,184,lof,lof_k50,healthy,1.0551976228782138,0.6373626373626373,0.6203703703703703,False,0,0,False,median_representative
71,25,183,lof,lof_k50,healthy,0.9985697855234348,0.1917582417582417,0.2129629629629629,False,0,0,False,median_representative
71,26,182,lof,lof_k50,healthy,1.1081806945057828,0.8406593406593407,0.8310185185185185,False,0,0,False,median_representative
71,27,181,lof,lof_k50,healthy,1.0180416610697685,0.3736263736263736,0.3634259259259259,False,0,0,False,median_representative
