engine_id,cycle,RUL_uncapped,RUL_target_capped,RUL_prediction,absolute_residual,interval_lower,interval_upper,covered
19,73,85.0,85.0,92.39122216234531,7.391222162345315,73.97782894530225,100.0,1
19,74,84.0,84.0,87.51683669847726,3.516836698477263,69.1034434814342,100.0,1
19,75,83.0,83.0,90.0201984555157,7.020198455515697,71.60680523847263,100.0,1
19,76,82.0,82.0,88.93174798660745,6.931747986607448,70.51835476956438,100.0,1
19,77,81.0,81.0,85.9932250703425,4.993225070342504,67.57983185329944,100.0,1
19,78,80.0,80.0,87.18748882927815,7.187488829278152,68.77409561223509,100.0,1
19,79,79.0,79.0,83.94503793627416,4.945037936274161,65.5316447192311,100.0,1
19,80,78.0,78.0,85.81060043131885,7.810600431318846,67.39720721427578,100.0,1
19,81,77.0,77.0,82.87744170674085,5.8774417067408535,64.46404848969779,100.0,1
19,82,76.0,76.0,77.46947977220273,1.4694797722027317,59.056086555159666,95.8828729892458,1
19,83,75.0,75.0,73.35704926671782,1.6429507332821771,54.94365604967476,91.77044248376089,1
19,84,74.0,74.0,77.71479533840832,3.7147953384083223,59.30140212136526,96.12818855545139,1
19,85,73.0,73.0,73.76710328800803,0.7671032880080304,55.353710070964965,92.1804965050511,1
19,86,72.0,72.0,75.20209576696338,3.2020957669633816,56.788702549920316,93.61548898400645,1
19,87,71.0,71.0,67.75168053376697,3.2483194662330277,49.33828731672391,86.16507375081004,1
19,88,70.0,70.0,70.13162727410815,0.13162727410815478,51.71823405706509,88.54502049115122,1
19,89,69.0,69.0,59.931487488369044,9.068512511630956,41.51809427132598,78.34488070541211,1
19,90,68.0,68.0,58.85747571641139,9.142524283588607,40.44408249936833,77.27086893345447,1
19,91,67.0,67.0,55.351553263579646,11.648446736420354,36.93816004653658,73.76494648062271,1
19,92,66.0,66.0,56.61737460324804,9.382625396751962,38.20398138620497,75.0307678202911,1
19,93,65.0,65.0,61.634179790749876,3.365820209250124,43.22078657370681,80.04757300779295,1
19,94,64.0,64.0,52.511191333875466,11.488808666124534,34.0977981168324,70.92458455091852,1
19,95,63.0,63.0,51.77003282333892,11.229967176661077,33.35663960629586,70.18342604038199,1
19,96,62.0,62.0,42.90934150824581,19.09065849175419,24.495948291202744,61.322734725288875,0
19,97,61.0,61.0,43.79935393189424,17.200646068105762,25.385960714851173,62.212747148937304,1
19,98,60.0,60.0,46.7420071566802,13.257992843319798,28.328613939637137,65.15540037372327,1
19,99,59.0,59.0,47.9630174965125,11.0369825034875,29.549624279469434,66.37641071355557,1
19,100,58.0,58.0,47.70026280743406,10.299737192565942,29.286869590390992,66.11365602447712,1
19,101,57.0,57.0,42.84102823022435,14.158971769775647,24.427635013181288,61.25442144726742,1
19,102,56.0,56.0,45.69324189209577,10.30675810790423,27.279848675052705,64.10663510913884,1
19,103,55.0,55.0,49.90387688204539,5.096123117954612,31.490483665002323,68.31727009908846,1
19,104,54.0,54.0,51.67330626864484,2.3266937313551566,33.25991305160178,70.08669948568792,1
19,105,53.0,53.0,48.57446474712997,4.425535252870027,30.161071530086907,66.98785796417303,1
19,106,52.0,52.0,45.34532650110841,6.65467349889159,26.931933284065344,63.758719718151475,1
19,107,51.0,51.0,48.07873386686144,2.921266133138559,29.665340649818376,66.4921270839045,1
19,108,50.0,50.0,52.001247326166,2.001247326166002,33.58785410912294,70.41464054320906,1
19,109,49.0,49.0,46.911514264903595,2.0884857350964054,28.49812104786053,65.32490748194667,1
19,110,48.0,48.0,46.03568225480818,1.9643177451918206,27.622289037765114,64.44907547185124,1
19,111,47.0,47.0,43.250881427572395,3.749118572427605,24.83748821052933,61.66427464461546,1
19,112,46.0,46.0,46.964041193157406,0.9640411931574064,28.55064797611434,65.37743441020046,1
19,113,45.0,45.0,45.804810262088395,0.8048102620883952,27.39141704504533,64.21820347913146,1
19,114,44.0,44.0,43.691338757660375,0.30866124233962466,25.27794554061731,62.10473197470344,1
19,115,43.0,43.0,42.019643547721536,0.980356452278464,23.60625033067847,60.4330367647646,1
19,116,42.0,42.0,46.84386901746868,4.843869017468677,28.43047580042561,65.25726223451174,1
19,117,41.0,41.0,48.9963713358199,7.996371335819902,30.582978118776836,67.40976455286297,1
19,118,40.0,40.0,47.06253966766139,7.06253966766139,28.649146450618325,65.47593288470446,1
19,119,39.0,39.0,39.97853606368356,0.9785360636835634,21.565142846640498,58.39192928072663,1
19,120,38.0,38.0,45.20061893900871,7.200618939008713,26.787225721965648,63.61401215605178,1
19,121,37.0,37.0,45.497650994367476,8.497650994367476,27.08425777732441,63.91104421141054,1
19,122,36.0,36.0,41.667091398235485,5.667091398235485,23.25369818119242,60.08048461527855,1
19,123,35.0,35.0,38.383979621151845,3.3839796211518447,19.97058640410878,56.79737283819491,1
19,124,34.0,34.0,34.31053205980778,0.31053205980777676,15.897138842764711,52.72392527685084,1
19,125,33.0,33.0,31.850565108128976,1.1494348918710244,13.43717189108591,50.26395832517204,1
19,126,32.0,32.0,31.23598815536824,0.7640118446317601,12.822594938325174,49.649381372411305,1
19,127,31.0,31.0,33.001071320025,2.001071320024998,14.587678102981933,51.41446453706806,1
19,128,30.0,30.0,25.772956416785554,4.227043583214446,7.359563199742489,44.18634963382862,1
19,129,29.0,29.0,33.416198387901325,4.416198387901325,15.00280517085826,51.82959160494439,1
19,130,28.0,28.0,28.713235821418955,0.7132358214189551,10.29984260437589,47.12662903846202,1
19,131,27.0,27.0,30.62677685777807,3.6267768577780686,12.213383640735003,49.040170074821134,1
19,132,26.0,26.0,25.453899504120404,0.5461004958795961,7.0405062870773385,43.867292721163466,1
19,133,25.0,25.0,26.551899837503974,1.5518998375039743,8.138506620460909,44.96529305454704,1
19,134,24.0,24.0,28.99268971938883,4.9926897193888315,10.579296502345766,47.4060829364319,1
19,135,23.0,23.0,22.157069346834554,0.8429306531654461,3.7436761297914884,40.57046256387762,1
19,136,22.0,22.0,21.73585790011657,0.2641420998834292,3.3224646830735054,40.149251117159636,1
19,137,21.0,21.0,22.456147195353296,1.4561471953532958,4.04275397831023,40.86954041239636,1
19,138,20.0,20.0,20.456431644401118,0.4564316444011176,2.043038427358052,38.86982486144419,1
19,139,19.0,19.0,19.257810073781354,0.25781007378135357,0.8444168567382881,37.67120329082442,1
19,140,18.0,18.0,14.663544543834192,3.336455456165808,0.0,33.07693776087726,1
19,141,17.0,17.0,13.879384236348558,3.1206157636514416,0.0,32.29277745339162,1
19,142,16.0,16.0,11.730822197781363,4.269177802218637,0.0,30.14421541482443,1
19,143,15.0,15.0,13.168879500731277,1.8311204992687227,0.0,31.582272717774345,1
19,144,14.0,14.0,10.670722256571706,3.3292777434282943,0.0,29.084115473614773,1
19,145,13.0,13.0,11.178451166789918,1.8215488332100822,0.0,29.591844383832985,1
19,146,12.0,12.0,8.361854228168246,3.638145771831754,0.0,26.775247445211313,1
19,147,11.0,11.0,11.52677728429983,0.5267772842998308,0.0,29.940170501342898,1
19,148,10.0,10.0,12.84252579474546,2.8425257947454607,0.0,31.255919011788528,1
19,149,9.0,9.0,9.671263306037483,0.6712633060374831,0.0,28.084656523080547,1
19,150,8.0,8.0,7.7125185032630075,0.2874814967369925,0.0,26.12591172030607,1
19,151,7.0,7.0,5.051186235758904,1.9488137642410956,0.0,23.46457945280197,1
19,152,6.0,6.0,4.330247505511029,1.6697524944889706,0.0,22.743640722554094,1
19,153,5.0,5.0,3.0091498210691237,1.9908501789308763,0.0,21.422543038112188,1
19,154,4.0,4.0,3.4795364585561597,0.5204635414438403,0.0,21.892929675599227,1
19,155,3.0,3.0,2.5025583920735834,0.49744160792641656,0.0,20.91595160911665,1
19,156,2.0,2.0,0.9518811952432117,1.0481188047567884,0.0,19.365274412286276,1
19,157,1.0,1.0,0.5194957558589156,0.4805042441410844,0.0,18.93288897290198,1
19,158,0.0,0.0,0.0,0.0,0.0,18.413393217043065,1
23,1,167.0,100.0,99.26134447860706,0.7386555213929427,80.84795126156399,100.0,1
23,2,166.0,100.0,97.4182290519177,2.581770948082294,79.00483583487464,100.0,1
23,3,165.0,100.0,91.25591996462497,8.744080035375035,72.8425267475819,100.0,1
23,4,164.0,100.0,97.96431776547729,2.03568223452271,79.55092454843422,100.0,1
23,5,163.0,100.0,99.19093167606893,0.8090683239310721,80.77753845902586,100.0,1
23,6,162.0,100.0,99.8798105740779,0.12018942592210635,81.46641735703483,100.0,1
23,7,161.0,100.0,95.37710056518993,4.622899434810066,76.96370734814687,100.0,1
23,8,160.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,9,159.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,10,158.0,100.0,99.79135835658388,0.20864164341611513,81.37796513954082,100.0,1
23,11,157.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,12,156.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,13,155.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,14,154.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,15,153.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,16,152.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,17,151.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,18,150.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,19,149.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,20,148.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,21,147.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,22,146.0,100.0,99.00098259843838,0.9990174015616162,80.58758938139532,100.0,1
23,23,145.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,24,144.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,25,143.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,26,142.0,100.0,99.82449563346198,0.17550436653802137,81.41110241641891,100.0,1
23,27,141.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,28,140.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,29,139.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,30,138.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,31,137.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,32,136.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,33,135.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,34,134.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,35,133.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,36,132.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,37,131.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,38,130.0,100.0,97.93241636451376,2.067583635486244,79.51902314747069,100.0,1
23,39,129.0,100.0,98.79124668808254,1.2087533119174623,80.37785347103947,100.0,1
23,40,128.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,41,127.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,42,126.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,43,125.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,44,124.0,100.0,99.94370295742014,0.05629704257985679,81.53030974037708,100.0,1
23,45,123.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,46,122.0,100.0,100.0,0.0,81.58660678295693,100.0,1
23,47,121.0,100.0,98.20549204001009,1.7945079599899145,79.79209882296702,100.0,1
23,48,120.0,100.0,96.55866652158852,3.4413334784114795,78.14527330454546,100.0,1
23,49,119.0,100.0,97.42370001195282,2.5762999880471824,79.01030679490975,100.0,1
23,50,118.0,100.0,98.37709417327653,1.6229058267234677,79.96370095623347,100.0,1
23,51,117.0,100.0,96.61883710567845,3.381162894321548,78.20544388863539,100.0,1
23,52,116.0,100.0,91.36588217658557,8.634117823414428,72.9524889595425,100.0,1
23,53,115.0,100.0,95.42841704546517,4.571582954534833,77.0150238284221,100.0,1
23,54,114.0,100.0,94.85738478104113,5.142615218958866,76.44399156399807,100.0,1
23,55,113.0,100.0,87.93384059129743,12.066159408702575,69.52044737425436,100.0,1
23,56,112.0,100.0,87.95164201768961,12.048357982310392,69.53824880064654,100.0,1
23,57,111.0,100.0,85.3148070978093,14.685192902190707,66.90141388076623,100.0,1
23,58,110.0,100.0,86.74408657082326,13.255913429176744,68.33069335378019,100.0,1
23,59,109.0,100.0,91.59801813624439,8.401981863755609,73.18462491920133,100.0,1
23,60,108.0,100.0,89.94263772671228,10.057362273287723,71.52924450966921,100.0,1
23,61,107.0,100.0,94.84574933571473,5.1542506642852715,76.43235611867166,100.0,1
23,62,106.0,100.0,97.34781633857114,2.6521836614288645,78.93442312152807,100.0,1
23,63,105.0,100.0,97.28782015971196,2.7121798402880444,78.87442694266889,100.0,1
23,64,104.0,100.0,96.61133441375159,3.3886655862484076,78.19794119670853,100.0,1
23,65,103.0,100.0,96.07850191053906,3.9214980894609397,77.665108693496,100.0,1
23,66,102.0,100.0,95.25581474161382,4.744185258386182,76.84242152457075,100.0,1
23,67,101.0,100.0,96.62389768974155,3.376102310258446,78.21050447269849,100.0,1
23,68,100.0,100.0,96.64758935804129,3.3524106419587127,78.23419614099822,100.0,1
23,69,99.0,99.0,89.52111210086596,9.478887899134037,71.1077188838229,100.0,1
23,70,98.0,98.0,84.91832747355234,13.081672526447662,66.50493425650927,100.0,1
23,71,97.0,97.0,85.17374567227027,11.826254327729728,66.7603524552272,100.0,1
23,72,96.0,96.0,85.98801529166731,10.01198470833269,67.57462207462424,100.0,1
23,73,95.0,95.0,82.73917212759551,12.26082787240449,64.32577891055244,100.0,1
23,74,94.0,94.0,81.78723062010761,12.212769379892393,63.37383740306454,100.0,1
23,75,93.0,93.0,83.97953540521176,9.020464594788237,65.5661421881687,100.0,1
23,76,92.0,92.0,89.20790165522271,2.792098344777287,70.79450843817965,100.0,1
23,77,91.0,91.0,86.22712516670359,4.772874833296413,67.81373194966052,100.0,1
23,78,90.0,90.0,88.24034364019514,1.7596563598048647,69.82695042315207,100.0,1
23,79,89.0,89.0,89.53150415869506,0.5315041586950571,71.11811094165199,100.0,1
23,80,88.0,88.0,94.21472603563772,6.2147260356377245,75.80133281859466,100.0,1
23,81,87.0,87.0,96.0129984523698,9.0129984523698,77.59960523532673,100.0,1
23,82,86.0,86.0,94.94725986196374,8.947259861963744,76.53386664492068,100.0,1
23,83,85.0,85.0,96.45614257183146,11.456142571831464,78.0427493547884,100.0,1
23,84,84.0,84.0,94.4480524227614,10.448052422761407,76.03465920571834,100.0,1
23,85,83.0,83.0,88.34185684395872,5.341856843958723,69.92846362691566,100.0,1
23,86,82.0,82.0,83.5369414128418,1.5369414128417986,65.12354819579873,100.0,1
23,87,81.0,81.0,87.82710666397864,6.82710666397864,69.41371344693557,100.0,1
23,88,80.0,80.0,88.19358612694057,8.193586126940573,69.78019290989751,100.0,1
23,89,79.0,79.0,90.40836939838287,11.408369398382874,71.99497618133981,100.0,1
23,90,78.0,78.0,91.8540431825755,13.854043182575495,73.44064996553243,100.0,1
23,91,77.0,77.0,95.93453311737501,18.93453311737501,77.52113990033195,100.0,0
23,92,76.0,76.0,92.81514699328737,16.81514699328737,74.4017537762443,100.0,1
23,93,75.0,75.0,96.81193139989799,21.811931399897986,78.39853818285492,100.0,0
23,94,74.0,74.0,97.71677622589836,23.716776225898357,79.30338300885529,100.0,0
23,95,73.0,73.0,98.72832013325885,25.728320133258848,80.31492691621578,100.0,0
23,96,72.0,72.0,98.3550938494226,26.3550938494226,79.94170063237954,100.0,0
23,97,71.0,71.0,98.63796769861304,27.63796769861304,80.22457448156997,100.0,0
23,98,70.0,70.0,98.23376918942184,28.233769189421835,79.82037597237877,100.0,0
23,99,69.0,69.0,97.95022428304178,28.950224283041777,79.53683106599871,100.0,0
23,100,68.0,68.0,99.69748292536623,31.69748292536623,81.28408970832317,100.0,0
23,101,67.0,67.0,97.333311158654,30.333311158654,78.91991794161093,100.0,0
23,102,66.0,66.0,93.30966572305717,27.309665723057165,74.8962725060141,100.0,0
23,103,65.0,65.0,91.1101138314434,26.1101138314434,72.69672061440033,100.0,0
23,104,64.0,64.0,86.05989306766723,22.059893067667232,67.64649985062417,100.0,0
23,105,63.0,63.0,89.86717739269845,26.86717739269845,71.45378417565539,100.0,0
23,106,62.0,62.0,86.30573071197922,24.305730711979223,67.89233749493616,100.0,0
23,107,61.0,61.0,84.74522808183166,23.745228081831655,66.33183486478859,100.0,0
23,108,60.0,60.0,79.65049422351908,19.650494223519075,61.23710100647601,98.06388744056214,0
23,109,59.0,59.0,88.91609147992732,29.916091479927317,70.50269826288425,100.0,0
23,110,58.0,58.0,85.10292585856091,27.10292585856091,66.68953264151784,100.0,0
23,111,57.0,57.0,83.23631378024669,26.23631378024669,64.82292056320362,100.0,0
23,112,56.0,56.0,86.70121161689529,30.701211616895293,68.28781839985223,100.0,0
23,113,55.0,55.0,87.67794633924983,32.67794633924983,69.26455312220676,100.0,0
23,114,54.0,54.0,72.62232547274773,18.622325472747733,54.20893225570467,91.0357186897908,0
23,115,53.0,53.0,66.24292364449606,13.24292364449606,47.829530427452994,84.65631686153912,1
23,116,52.0,52.0,64.66320231716406,12.663202317164064,46.249809100121,83.07659553420713,1
23,117,51.0,51.0,69.73088892200296,18.73088892200296,51.317495704959896,88.14428213904603,0
23,118,50.0,50.0,60.948015583514454,10.948015583514454,42.53462236647139,79.36140880055751,1
23,119,49.0,49.0,64.53809733262858,15.538097332628581,46.124704115585516,82.95149054967165,1
23,120,48.0,48.0,56.43263067057503,8.43263067057503,38.019237453531964,74.84602388761809,1
23,121,47.0,47.0,58.74522028972434,11.745220289724337,40.33182707268127,77.15861350676741,1
23,122,46.0,46.0,44.879929438509016,1.1200705614909836,26.46653622146595,63.29332265555208,1
23,123,45.0,45.0,49.931609599778085,4.931609599778085,31.51821638273502,68.34500281682115,1
23,124,44.0,44.0,46.935821201317154,2.935821201317154,28.52242798427409,65.34921441836022,1
23,125,43.0,43.0,55.03849203496908,12.038492034969082,36.625098817926016,73.45188525201215,1
23,126,42.0,42.0,47.72265365127286,5.722653651272857,29.30926043422979,66.13604686831593,1
23,127,41.0,41.0,58.50756079422358,17.50756079422358,40.094167577180514,76.92095401126664,1
23,128,40.0,40.0,49.297351400937906,9.297351400937906,30.88395818389484,67.71074461798096,1
23,129,39.0,39.0,44.84860143793245,5.848601437932452,26.435208220889386,63.26199465497552,1
23,130,38.0,38.0,39.132639261633614,1.1326392616336136,20.719246044590548,57.54603247867668,1
23,131,37.0,37.0,38.814557989188806,1.8145579891888062,20.40116477214574,57.22795120623187,1
23,132,36.0,36.0,33.3507960207872,2.6492039792127997,14.937402803744135,51.764189237830266,1
23,133,35.0,35.0,29.905473104212284,5.094526895787716,11.492079887169218,48.31886632125535,1
23,134,34.0,34.0,33.49208269195101,0.507917308048988,15.078689474907947,51.90547590899408,1
23,135,33.0,33.0,32.52637185824727,0.4736281417527266,14.112978641204208,50.93976507529034,1
23,136,32.0,32.0,30.95418108523738,1.04581891476262,12.540787868194315,49.367574302280445,1
23,137,31.0,31.0,29.469393616948725,1.5306063830512748,11.05600039990566,47.88278683399179,1
23,138,30.0,30.0,27.371407602455758,2.6285923975442422,8.958014385412692,45.78480081949883,1
23,139,29.0,29.0,29.509435781333057,0.5094357813330568,11.096042564289991,47.92282899837612,1
23,140,28.0,28.0,37.098682340913726,9.098682340913726,18.68528912387066,55.51207555795679,1
23,141,27.0,27.0,35.406490976915336,8.406490976915336,16.99309775987227,53.8198841939584,1
23,142,26.0,26.0,35.52301042509811,9.523010425098107,17.10961720805504,53.93640364214117,1
23,143,25.0,25.0,32.78734908424862,7.787349084248618,14.373955867205552,51.20074230129168,1
23,144,24.0,24.0,34.87599832958303,10.875998329583027,16.46260511253996,53.28939154662609,1
23,145,23.0,23.0,31.374074115195985,8.374074115195985,12.96068089815292,49.787467332239046,1
23,146,22.0,22.0,29.931127721830432,7.931127721830432,11.517734504787366,48.3445209388735,1
23,147,21.0,21.0,29.12199305292432,8.12199305292432,10.708599835881255,47.53538626996739,1
23,148,20.0,20.0,27.96954992176638,7.969549921766379,9.556156704723314,46.382943138809445,1
23,149,19.0,19.0,26.671349586415605,7.671349586415605,8.25795636937254,45.08474280345867,1
23,150,18.0,18.0,21.147579689236338,3.1475796892363377,2.7341864721932723,39.5609729062794,1
23,151,17.0,17.0,19.39997852416145,2.399978524161451,0.9865853071183857,37.81337174120452,1
23,152,16.0,16.0,18.080685782086494,2.080685782086494,0.0,36.494078999129556,1
23,153,15.0,15.0,16.08845191527355,1.0884519152735486,0.0,34.50184513231662,1
23,154,14.0,14.0,16.15857069631197,2.158570696311969,0.0,34.571963913355034,1
23,155,13.0,13.0,17.8220782916763,4.8220782916762985,0.0,36.235471508719364,1
23,156,12.0,12.0,18.823824558585443,6.823824558585443,0.4104313415423775,37.23721777562851,1
23,157,11.0,11.0,14.785777700961374,3.785777700961374,0.0,33.19917091800444,1
23,158,10.0,10.0,13.604411918707696,3.6044119187076955,0.0,32.01780513575076,1
23,159,9.0,9.0,10.867499078541636,1.8674990785416359,0.0,29.2808922955847,1
23,160,8.0,8.0,13.736637218642347,5.736637218642347,0.0,32.15003043568541,1
23,161,7.0,7.0,10.900059947416214,3.9000599474162136,0.0,29.31345316445928,1
23,162,6.0,6.0,6.383323176836979,0.3833231768369787,0.0,24.796716393880043,1
23,163,5.0,5.0,7.76478208312202,2.76478208312202,0.0,26.178175300165087,1
23,164,4.0,4.0,4.403243611237192,0.4032436112371922,0.0,22.81663682828026,1
23,165,3.0,3.0,4.1777274320979565,1.1777274320979565,0.0,22.591120649141022,1
23,166,2.0,2.0,3.89449891279362,1.8944989127936198,0.0,22.307892129836684,1
23,167,1.0,1.0,1.8502948282435299,0.8502948282435299,0.0,20.263688045286596,1
